run	arm	rep	tick	abs_tick	unit	species	report	year	time	text
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	74	2	23526	The wolf bites the wombat in the left rear paw, tearing apart the skin!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	75	2	23526	The wolf bites the wombat in the left rear paw, tearing the muscle!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	76	2	23526	The wolf latches on firmly!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	77	2	23527	The wolf bites the wombat in the neck, tearing the muscle!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	78	2	23528	The wombat struggles in vain against the grip of the wolf's teeth on The wombat's left rear paw.
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	79	2	23528	The wolf bites the wombat in the right front paw, tearing the muscle!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	80	2	23528	The dingo bites the wombat in the left front leg, tearing the fat!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	81	2	23529	The dingo bites the wombat in the left rear leg, tearing the fat!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	82	2	23530	The dingo bites the wombat in the upper body, tearing the fat and bruising the muscle!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	83	2	23530	The dingo latches on firmly!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	84	2	23532	The wolf bites the wombat in the neck, tearing the muscle!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	85	2	23532	The wolf latches on firmly!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	86	2	23533	The wombat bites the wolf in the left front paw, tearing the muscle!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	87	2	23533	The wolf bites the wombat in the right rear paw, tearing the fat!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	88	2	23533	The wolf shakes the wombat around by the left rear paw, tearing apart the left rear paw's muscle and bruising the bone!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	89	2	23533	An artery in the left rear paw has been opened by the attack, many nerves have been severed, a ligament has been torn and a tendon has been torn!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	90	2	23534	The wolf bites the wombat in the tail, tearing the muscle!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	91	2	23534	The wolf latches on firmly!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	92	2	23534	The dingo bites the wombat in the left front paw, tearing the fat and bruising the muscle!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	93	2	23535	The wolf bites the wombat in the lower body, tearing the fat and bruising the muscle and bruising the stomach!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	94	2	23535	The wolf latches on firmly!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	95	2	23535	The wolf scratches the wombat in the head, tearing the fat and bruising the muscle!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	96	2	23535	The force twists the neck, bruising the skin!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	97	2	23536	The wombat passes out from exhaustion.
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	98	2	23536	The dingo shakes the wombat around by the upper body, tearing apart the upper body's skin and bruising the fat!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	99	2	23537	The dingo bites the wombat in the lower body, tearing the fat and bruising the muscle and bruising the spleen!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	100	2	23537	The dingo latches on firmly!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	101	2	23538	The wolf bites the wombat in the head, tearing the fat and bruising the muscle!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	102	2	23538	The wolf latches on firmly!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	103	2	23538	The dingo shakes the wombat around by the upper body, tearing apart the upper body's skin and bruising the fat!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	104	2	23539	The wolf bites the wombat in the head, tearing the fat and bruising the muscle!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	105	2	23539	The wolf latches on firmly!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	106	2	23539	The wolf shakes the wombat around by the neck, tearing apart the neck's muscle and tearing apart the upper spine's nervous tissue!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	107	2	23539	An artery in the neck has been opened by the attack!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	108	2	23539	A tendon in the upper spine has been torn!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	109	2	23539	The wolf shakes the wombat around by the tail, tearing apart the tail's muscle and bruising the bone and tearing apart the lower spine's nervous tissue!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	110	2	23539	An artery in the tail has been opened by the attack and a tendon has been torn!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	111	2	23539	A tendon in the lower spine has been torn!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	112	2	23539	The wolf bites the wombat in the head, tearing the muscle!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	113	2	23539	The wolf latches on firmly!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	114	2	23539	The dingo bites the wombat in the head, tearing the muscle!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	115	2	23539	The dingo latches on firmly!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	116	2	23539	The dingo bites the wombat in the right front leg, tearing the fat and bruising the muscle!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	117	2	23539	The dingo latches on firmly!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	118	2	23540	The wolf shakes the wombat around by the lower body, tearing apart the lower body's fat and tearing apart the lower spine's nervous tissue!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	119	2	23540	A tendon in the lower spine has been torn!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	120	2	23540	The dingo shakes the wombat around by the upper body, tearing apart the upper body's skin and bruising the fat!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	121	2	23540	The dingo bites the wombat in the head, tearing the fat and bruising the muscle!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	122	2	23540	The dingo latches on firmly!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	123	2	23541	The wolf shakes the wombat around by the neck and the upper spine collapses!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	124	2	23541	An artery in the neck has been opened by the attack!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	125	2	23541	A tendon in the upper spine has been torn!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	126	2	23541	The wolf shakes the wombat around by the tail and the tail collapses!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	127	2	23541	An artery in the tail has been opened by the attack and a tendon has been torn!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	128	2	23541	A tendon in the lower spine has been torn!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	129	2	23542	The wolf shakes the wombat around by the lower body, tearing apart the lower body's fat and tearing apart the lower spine's nervous tissue!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	130	2	23542	A tendon in the lower spine has been torn!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	131	2	23542	The dingo shakes the wombat around by the upper body, tearing apart the upper body's skin and bruising the fat!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	132	2	23542	The dingo shakes the wombat around by the lower body, tearing apart the lower body's skin and bruising the fat and tearing apart the lower spine's nervous tissue!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	133	2	23542	A tendon in the lower spine has been torn!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	134	2	23543	The wolf shakes the wombat around by the head, tearing apart the head's fat and bruising the muscle and tearing apart the upper spine's nervous tissue!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	135	2	23543	A tendon in the upper spine has been torn!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	136	2	23543	The wolf shakes the wombat around by the tail, tearing apart the tail's muscle and bruising the bone and tearing apart the lower spine's nervous tissue!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	137	2	23543	An artery in the tail has been opened by the attack and a tendon has been torn!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	138	2	23543	A tendon in the lower spine has been torn!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	139	2	23543	The wolf shakes the wombat around by the head, tearing apart the head's muscle!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	140	2	23543	An artery in the head has been opened by the attack!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	141	2	23543	A tendon in the skull has been torn!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	142	2	23544	The wolf bites the wombat in the head, tearing the muscle!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	143	2	23544	The wolf latches on firmly!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	144	2	23544	The wolf shakes the wombat around by the lower body, tearing apart the lower body's fat and tearing apart the lower spine's nervous tissue!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	145	2	23544	A tendon in the lower spine has been torn!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	146	2	23544	The wolf bites the wombat in the head, tearing apart the muscle!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	147	2	23544	The wolf latches on firmly!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	148	2	23544	The dingo shakes the wombat around by the lower body, tearing apart the lower body's skin and bruising the fat and tearing apart the lower spine's nervous tissue!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	149	2	23544	A tendon in the lower spine has been torn!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	150	2	23544	The dingo shakes the wombat around by the right front leg, tearing apart the right front leg's skin!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	151	2	23545	The wolf shakes the wombat around by the head, tearing apart the head's fat and bruising the muscle and tearing apart the upper spine's nervous tissue!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	152	2	23545	A tendon in the upper spine has been torn!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	153	2	23545	The wolf shakes the wombat around by the head, tearing apart the head's fat and bruising the muscle!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	154	2	23545	A tendon in the skull has been bruised!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	155	2	23545	The wolf shakes the wombat around by the tail and the lower spine collapses!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	156	2	23545	An artery in the tail has been opened by the attack and a tendon has been torn!
20260917-195259	migrants_now_lever	1	25193	831593	139	WOMBAT	157	2	23545	A tendon in the lower spine has been torn!
20260917-195259	migrants_now_lever	1	25193	831593	160	WOLF	87	2	23533	The wolf bites the wombat in the right rear paw, tearing the fat!
20260917-195259	migrants_now_lever	1	25193	831593	160	WOLF	101	2	23538	The wolf bites the wombat in the head, tearing the fat and bruising the muscle!
20260917-195259	migrants_now_lever	1	25193	831593	160	WOLF	102	2	23538	The wolf latches on firmly!
20260917-195259	migrants_now_lever	1	25193	831593	160	WOLF	134	2	23543	The wolf shakes the wombat around by the head, tearing apart the head's fat and bruising the muscle and tearing apart the upper spine's nervous tissue!
20260917-195259	migrants_now_lever	1	25193	831593	160	WOLF	135	2	23543	A tendon in the upper spine has been torn!
