run	arm	rep	tick	abs_tick	unit	species	report	year	time	text
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	40	2	23160	The wolf misses the porcupine!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	41	2	23161	The dingo misses the porcupine!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	42	2	23162	The wolf attacks the porcupine but He jumps away!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	43	2	23165	The wolf misses the porcupine!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	44	2	23166	The wolf attacks the porcupine but He jumps away!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	45	2	23173	The wolf bites the porcupine in the left front leg, fracturing the spine!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	46	2	23174	The dingo attacks the porcupine but He jumps away!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	47	2	23182	The dingo attacks the porcupine but He jumps away!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	48	2	23188	The wolf attacks the porcupine but He jumps away!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	49	2	23189	The dingo misses the porcupine!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	50	2	23190	The wolf misses the porcupine!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	51	2	23192	The wolf charges at the porcupine!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	52	2	23192	The wolf collides with the porcupine!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	53	2	23192	The porcupine is knocked over and tumbles backward!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	54	2	23193	The wolf bites the porcupine in the tail, tearing the muscle!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	55	2	23194	The wolf bites the porcupine in the right rear leg, tearing the fat!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	57	2	23197	The wolf bites the porcupine in the tail, tearing the muscle!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	58	2	23197	The dingo bites the porcupine in the lower body, tearing the fat and bruising the muscle and bruising the right kidney!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	59	2	23199	The wolf bites the porcupine in the lower body, tearing the muscle and bruising the guts!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	60	2	23199	The wolf latches on firmly!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	61	2	23203	The porcupine bites the wolf in the left rear paw, tearing the fat!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	62	2	23203	The wolf scratches the porcupine in the left rear leg, tearing the fat and bruising the muscle!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	63	2	23203	The wolf bites the porcupine in the right rear paw, tearing apart the muscle!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	64	2	23203	An artery has been opened by the attack and a sensory nerve has been severed!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	65	2	23203	The force pulls the right rear leg!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	66	2	23204	The wolf shakes the porcupine around by the lower body, tearing apart the lower body's muscle and spilling his guts!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	67	2	23204	An artery in the lower body has been opened by the attack!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	68	2	23204	The wolf bites the porcupine in the upper body, tearing the muscle and shattering the right false ribs!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	69	2	23204	The wolf latches on firmly!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	70	2	23204	The wolf bites the porcupine in the left rear leg, tearing the fat and bruising the muscle!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	71	2	23204	The wolf latches on firmly!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	72	2	23204	The dingo scratches the porcupine in the fourth right rear toe, shattering the nail!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	73	2	23204	The force twists the right rear paw, bruising the skin!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	74	2	23205	The porcupine gives in to pain.
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	75	2	23206	The wolf shakes the porcupine around by the lower body and the lower spine collapses!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	76	2	23206	An artery in the lower body has been opened by the attack!
20260917-194051	caravan_depot_lever	1	24834	831234	151	PORCUPINE	77	2	23206	A tendon in the lower spine has been torn!
20260917-194051	caravan_depot_lever	1	24834	831234	171	WOLF	39	2	23160	The wolf misses the porcupine!
20260917-194051	caravan_depot_lever	1	24834	831234	171	WOLF	44	2	23166	The wolf attacks the porcupine but He jumps away!
20260917-194051	caravan_depot_lever	1	24834	831234	171	WOLF	45	2	23173	The wolf bites the porcupine in the left front leg, fracturing the spine!
20260917-194051	caravan_depot_lever	1	24834	831234	171	WOLF	62	2	23203	The wolf scratches the porcupine in the left rear leg, tearing the fat and bruising the muscle!
20260917-194051	caravan_depot_lever	1	24834	831234	172	WOLF	40	2	23160	The wolf misses the porcupine!
20260917-194051	caravan_depot_lever	1	24834	831234	172	WOLF	59	2	23199	The wolf bites the porcupine in the lower body, tearing the muscle and bruising the guts!
20260917-194051	caravan_depot_lever	1	24834	831234	172	WOLF	60	2	23199	The wolf latches on firmly!
20260917-194051	caravan_depot_lever	1	24834	831234	172	WOLF	61	2	23203	The porcupine bites the wolf in the left rear paw, tearing the fat!
20260917-194051	caravan_depot_lever	1	24834	831234	172	WOLF	66	2	23204	The wolf shakes the porcupine around by the lower body, tearing apart the lower body's muscle and spilling his guts!
20260917-194051	caravan_depot_lever	1	24834	831234	172	WOLF	67	2	23204	An artery in the lower body has been opened by the attack!
20260917-194051	caravan_depot_lever	1	24834	831234	172	WOLF	75	2	23206	The wolf shakes the porcupine around by the lower body and the lower spine collapses!
20260917-194051	caravan_depot_lever	1	24834	831234	172	WOLF	76	2	23206	An artery in the lower body has been opened by the attack!
20260917-194051	caravan_depot_lever	1	24834	831234	172	WOLF	77	2	23206	A tendon in the lower spine has been torn!
20260917-194051	caravan_depot_lever	1	24834	831234	173	WOLF	36	2	23158	The wolf attacks the porcupine but He jumps away!
20260917-194051	caravan_depot_lever	1	24834	831234	173	WOLF	42	2	23162	The wolf attacks the porcupine but He jumps away!
20260917-194051	caravan_depot_lever	1	24834	831234	174	WOLF	37	2	23159	The wolf misses the porcupine!
20260917-194051	caravan_depot_lever	1	24834	831234	174	WOLF	50	2	23190	The wolf misses the porcupine!
20260917-194051	caravan_depot_lever	1	24834	831234	174	WOLF	51	2	23192	The wolf charges at the porcupine!
20260917-194051	caravan_depot_lever	1	24834	831234	174	WOLF	52	2	23192	The wolf collides with the porcupine!
20260917-194051	caravan_depot_lever	1	24834	831234	174	WOLF	53	2	23192	The porcupine is knocked over and tumbles backward!
20260917-194051	caravan_depot_lever	1	24834	831234	174	WOLF	55	2	23194	The wolf bites the porcupine in the right rear leg, tearing the fat!
20260917-194051	caravan_depot_lever	1	24834	831234	174	WOLF	68	2	23204	The wolf bites the porcupine in the upper body, tearing the muscle and shattering the right false ribs!
20260917-194051	caravan_depot_lever	1	24834	831234	174	WOLF	69	2	23204	The wolf latches on firmly!
20260917-194051	caravan_depot_lever	1	24834	831234	175	WOLF	63	2	23203	The wolf bites the porcupine in the right rear paw, tearing apart the muscle!
20260917-194051	caravan_depot_lever	1	24834	831234	175	WOLF	64	2	23203	An artery has been opened by the attack and a sensory nerve has been severed!
20260917-194051	caravan_depot_lever	1	24834	831234	175	WOLF	65	2	23203	The force pulls the right rear leg!
20260917-194051	caravan_depot_lever	1	24834	831234	176	WOLF	38	2	23159	The wolf misses the porcupine!
20260917-194051	caravan_depot_lever	1	24834	831234	176	WOLF	43	2	23165	The wolf misses the porcupine!
20260917-194051	caravan_depot_lever	1	24834	831234	176	WOLF	48	2	23188	The wolf attacks the porcupine but He jumps away!
20260917-194051	caravan_depot_lever	1	24834	831234	176	WOLF	54	2	23193	The wolf bites the porcupine in the tail, tearing the muscle!
20260917-194051	caravan_depot_lever	1	24834	831234	176	WOLF	57	2	23197	The wolf bites the porcupine in the tail, tearing the muscle!
20260917-194051	caravan_depot_lever	1	24834	831234	176	WOLF	70	2	23204	The wolf bites the porcupine in the left rear leg, tearing the fat and bruising the muscle!
20260917-194051	caravan_depot_lever	1	24834	831234	176	WOLF	71	2	23204	The wolf latches on firmly!
20260917-194051	caravan_depot_lever	1	24834	831234	177	DINGO	41	2	23161	The dingo misses the porcupine!
20260917-194051	caravan_depot_lever	1	24834	831234	177	DINGO	46	2	23174	The dingo attacks the porcupine but He jumps away!
20260917-194051	caravan_depot_lever	1	24834	831234	177	DINGO	49	2	23189	The dingo misses the porcupine!
20260917-194051	caravan_depot_lever	1	24834	831234	177	DINGO	58	2	23197	The dingo bites the porcupine in the lower body, tearing the fat and bruising the muscle and bruising the right kidney!
20260917-194051	caravan_depot_lever	1	24834	831234	177	DINGO	72	2	23204	The dingo scratches the porcupine in the fourth right rear toe, shattering the nail!
20260917-194051	caravan_depot_lever	1	24834	831234	177	DINGO	73	2	23204	The force twists the right rear paw, bruising the skin!
20260917-194051	caravan_depot_lever	1	24834	831234	178	DINGO	47	2	23182	The dingo attacks the porcupine but He jumps away!
20260917-194051	caravan_depot_lever	1	24834	831234	178	DINGO	56	2	23195	The dingo stands up.
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	78	2	24842	The wolf attacks the emu but He jumps away!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	79	2	24842	The dingo misses the emu!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	80	2	24844	The dingo misses the emu!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	81	2	24845	The dingo bites the emu in the right wing, tearing the fat!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	82	2	24848	The dingo attacks the emu but He jumps away!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	83	2	24849	The dingo misses the emu!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	84	2	24851	The dingo attacks the emu but He jumps away!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	87	2	24937	The wolf misses the emu!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	88	2	24950	The dingo attacks the emu but He jumps away!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	89	2	24957	The dingo bites the emu in the head, tearing the fat!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	115	2	25128	The dingo bites the emu in the left wing, tearing the skin!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	116	2	25150	The wolf attacks the emu but He jumps away!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	118	2	25159	The wolf attacks the emu but He jumps away!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	119	2	25169	The wolf attacks the emu but He jumps away!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	120	2	25177	The wolf attacks the emu but He jumps away!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	121	2	25186	The wolf attacks the emu but He jumps away!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	122	2	25196	The wolf attacks the emu but He jumps away!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	123	2	25205	The wolf bites the emu in the right foot, tearing the fat!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	124	2	25219	The wolf bites the emu in the upper body, tearing the fat!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	125	2	25226	The wolf attacks the emu but He jumps away!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	126	2	25233	The wolf bites the emu in the left foot, tearing the muscle and bruising the bone!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	127	2	25233	An artery has been opened by the attack and a tendon has been torn!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	128	2	25233	The wolf latches on firmly!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	129	2	25234	The emu falls over.
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	130	2	25238	The emu bites the wolf in the right rear paw, denting the skin and bruising the muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	131	2	25238	The force twists the right rear leg!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	132	2	25238	The wolf shakes the emu around by the left foot, tearing apart the left foot's muscle and bruising the bone and tearing apart the left ankle's muscle and bruising the bone!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	133	2	25238	An artery in the left foot has been opened by the attack, many nerves have been severed, a ligament has been torn and a tendon has been torn!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	134	2	25238	A ligament in the left ankle has been torn and a tendon has been torn!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	135	2	25240	The emu is unable to break the grip of The wolf's teeth on The emu's left foot!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	136	2	25240	The wolf shakes the emu around by the left foot, tearing apart the left foot's muscle and bruising the bone and tearing apart the left knee's muscle and denting the bone!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	137	2	25240	An artery in the left foot has been opened by the attack, many nerves have been severed, a ligament has been torn and a tendon has been torn!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	138	2	25240	A ligament in the left knee has been torn and a tendon has been torn!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	140	2	25242	The wolf shakes the emu around by the left foot and the left ankle collapses!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	141	2	25242	An artery in the left foot has been opened by the attack, many nerves have been severed, a ligament has been torn and a tendon has been torn!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	142	2	25242	A ligament in the left ankle has been torn and a tendon has been torn!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	143	2	25245	The emu attacks the wolf but She jumps away!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	145	2	25254	The wolf attacks the emu but He rolls away!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	146	2	25257	The dingo bites the emu in the left wing, denting the skin and bruising the muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	147	2	25257	The dingo latches on firmly!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	148	2	25259	The emu breaks the grip of the dingo's teeth on The emu's left wing.
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	149	2	25259	The wolf bites the emu in the upper body, tearing the fat!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	152	2	25264	The wolf bites the emu in the upper body, tearing the fat and bruising the muscle and bruising the gizzard!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	153	2	25264	The wolf latches on firmly!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	154	2	25264	The dingo bites the emu in the left upper leg, tearing the fat and bruising the muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	155	2	25269	The emu misses the wolf!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	156	2	25269	The wolf shakes the emu around by the upper body, tearing apart the upper body's skin and bruising the muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	157	2	25269	The dingo bites the emu in the left upper leg, tearing the skin!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	158	2	25273	The wolf bites the emu in the upper body, tearing the fat and bruising the muscle and bruising the heart!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	159	2	25273	The wolf latches on firmly!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	160	2	25275	The dingo bites the emu in the left foot, tearing apart the muscle and bruising the bone!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	161	2	25275	An artery has been opened by the attack, a sensory nerve has been severed and a tendon has been torn!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	163	2	25279	The emu misses the wolf!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	164	2	25279	The wolf shakes the emu around by the upper body, tearing apart the upper body's skin and bruising the muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	165	2	25281	The wolf shakes the emu around by the upper body, tearing apart the upper body's skin and bruising the muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	166	2	25281	The dingo bites the emu in the left wing, tearing the fat and bruising the muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	167	2	25281	The dingo latches on firmly!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	168	2	25283	The wolf shakes the emu around by the upper body, tearing apart the upper body's skin and bruising the muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	169	2	25284	The emu gives in to pain.
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	170	2	25285	The wolf shakes the emu around by the upper body, tearing apart the upper body's muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	171	2	25285	An artery in the upper body has been opened by the attack!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	172	2	25287	The wolf shakes the emu around by the upper body, tearing apart the upper body's muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	173	2	25287	An artery in the upper body has been opened by the attack!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	174	2	25288	The dingo shakes the emu around by the left wing, tearing apart the left wing's muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	175	2	25288	An artery in the left wing has been opened by the attack and many nerves have been severed!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	176	2	25289	The wolf shakes the emu around by the upper body, tearing apart the upper body's muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	177	2	25289	An artery in the upper body has been opened by the attack!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	178	2	25290	The dingo shakes the emu around by the left wing, tearing apart the left wing's muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	179	2	25290	An artery in the left wing has been opened by the attack and many nerves have been severed!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	180	2	25291	The wolf bites the emu in the head, tearing the muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	181	2	25291	The wolf latches on firmly!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	182	2	25292	The dingo shakes the emu around by the left wing, tearing apart the left wing's muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	183	2	25292	An artery in the left wing has been opened by the attack and many nerves have been severed!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	184	2	25294	The dingo bites the emu in the head, tearing the fat and bruising the muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	185	2	25294	The dingo latches on firmly!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	186	2	25298	The wolf shakes the emu around by the head, tearing apart the head's muscle and tearing apart the upper spine's nervous tissue!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	187	2	25298	An artery in the head has been opened by the attack!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	188	2	25298	A tendon in the upper spine has been torn!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	189	2	25300	The wolf shakes the emu around by the head, tearing apart the head's muscle and tearing apart the upper spine's nervous tissue!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	190	2	25300	An artery in the head has been opened by the attack!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	191	2	25300	A tendon in the upper spine has been torn!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	192	2	25301	The dingo shakes the emu around by the head, tearing apart the head's muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	193	2	25301	An artery in the head has been opened by the attack!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	194	2	25305	The wolf bites the emu in the head, tearing apart the muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	195	2	25305	An artery has been opened by the attack!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	196	2	25305	A tendon in the skull has been torn!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	197	2	25305	The wolf latches on firmly!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	198	2	25305	The dingo bites the emu in the head, tearing apart the muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	199	2	25305	The dingo latches on firmly!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	200	2	25310	The wolf shakes the emu around by the head, tearing apart the head's muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	201	2	25310	An artery in the head has been opened by the attack!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	202	2	25310	A tendon in the skull has been torn!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	203	2	25311	The dingo shakes the emu around by the head, tearing apart the head's muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	204	2	25311	An artery in the head has been opened by the attack!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	205	2	25312	The wolf shakes the emu around by the head, tearing apart the head's muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	206	2	25312	An artery in the head has been opened by the attack!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	207	2	25312	A tendon in the skull has been torn!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	208	2	25313	The dingo bites the emu in the head, tearing apart the muscle!
20260917-194051	caravan_depot_lever	1	26427	832827	152	BIRD_EMU	209	2	25313	The dingo latches on firmly!
